frequency_MHz,psd_dB
956.1387,-49.70
956.1396,-50.39
956.1406,-51.08
956.1416,-50.37
956.1426,-49.66
956.1436,-49.55
956.1445,-49.44
956.1455,-48.97
956.1465,-48.50
956.1475,-49.12
956.1484,-49.75
956.1494,-49.79
956.1504,-49.83
956.1514,-49.73
956.1523,-49.63
956.1533,-48.81
956.1543,-47.99
956.1553,-46.84
956.1562,-45.69
956.1572,-46.29
956.1582,-46.89
956.1592,-47.85
956.1602,-48.80
956.1611,-49.63
956.1621,-50.45
956.1631,-50.17
956.1641,-49.90
956.1650,-49.21
956.1660,-48.52
956.1670,-48.91
956.1680,-49.30
956.1689,-50.13
956.1699,-50.96
956.1709,-51.38
956.1719,-51.79
956.1729,-51.67
956.1738,-51.55
956.1748,-51.58
956.1758,-51.61
956.1768,-51.86
956.1777,-52.12
956.1787,-52.32
956.1797,-52.51
956.1807,-51.99
956.1816,-51.47
956.1826,-51.04
956.1836,-50.61
956.1846,-51.26
956.1855,-51.91
956.1865,-52.22
956.1875,-52.53
956.1885,-52.12
956.1895,-51.70
956.1904,-50.84
956.1914,-49.99
956.1924,-50.19
956.1934,-50.39
956.1943,-50.38
956.1953,-50.36
956.1963,-50.12
956.1973,-49.88
956.1982,-49.08
956.1992,-45.29
956.2002,-45.67
956.2012,-49.36
956.2021,-49.77
956.2031,-45.62
956.2041,-45.64
956.2051,-49.76
956.2061,-49.88
956.2070,-46.55
956.2080,-46.88
956.2090,-51.42
956.2100,-51.57
956.2109,-47.16
956.2119,-47.28
956.2129,-51.45
956.2139,-49.06
956.2148,-49.88
956.2158,-50.66
956.2168,-47.04
956.2178,-49.55
956.2188,-47.54
956.2197,-47.52
956.2207,-51.64
956.2217,-51.04
956.2227,-46.91
956.2236,-48.87
956.2246,-46.40
956.2256,-48.56
956.2266,-46.11
956.2275,-45.78
956.2285,-49.93
956.2295,-47.56
956.2305,-48.95
956.2314,-49.36
956.2324,-45.37
956.2334,-45.47
956.2344,-50.43
956.2354,-48.53
956.2363,-51.53
956.2373,-51.23
956.2383,-46.88
956.2393,-49.05
956.2402,-47.34
956.2412,-49.36
956.2422,-47.03
956.2432,-47.11
956.2441,-50.89
956.2451,-48.72
956.2461,-49.24
956.2471,-49.50
956.2480,-46.92
956.2490,-49.33
956.2500,-47.95
956.2510,-47.49
956.2520,-50.52
956.2529,-48.57
956.2539,-49.97
956.2549,-50.60
956.2559,-47.89
956.2568,-48.29
956.2578,-52.32
956.2588,-52.12
956.2598,-47.63
956.2607,-48.88
956.2617,-46.26
956.2627,-46.13
956.2637,-49.92
956.2646,-48.29
956.2656,-50.72
956.2666,-50.75
956.2676,-47.26
956.2686,-46.73
956.2695,-49.08
956.2705,-46.79
956.2715,-47.19
956.2725,-47.78
956.2734,-45.15
956.2744,-48.21
956.2754,-47.49
956.2764,-49.75
956.2773,-48.39
956.2783,-47.69
956.2793,-50.35
956.2803,-50.10
956.2812,-45.40
956.2822,-48.13
956.2832,-46.42
956.2842,-49.41
956.2852,-49.02
956.2861,-50.13
956.2871,-48.87
956.2881,-50.24
956.2891,-48.58
956.2900,-47.90
956.2910,-50.16
956.2920,-50.36
956.2930,-47.88
956.2939,-49.20
956.2949,-48.55
956.2959,-49.98
956.2969,-49.51
956.2979,-49.41
956.2988,-49.31
956.2998,-48.68
956.3008,-48.06
956.3018,-48.24
956.3027,-48.42
956.3037,-49.40
956.3047,-50.38
956.3057,-50.88
956.3066,-51.37
956.3076,-51.17
956.3086,-50.97
956.3096,-50.87
956.3105,-50.76
956.3115,-51.09
956.3125,-51.43
956.3135,-51.65
956.3145,-51.88
956.3154,-51.86
956.3164,-51.83
956.3174,-51.09
956.3184,-50.34
956.3193,-50.04
956.3203,-49.73
956.3213,-49.81
956.3223,-49.88
956.3232,-49.70
956.3242,-49.52
956.3252,-49.09
956.3262,-48.67
956.3271,-48.44
956.3281,-48.22
956.3291,-48.29
956.3301,-48.36
956.3311,-48.30
956.3320,-48.25
956.3330,-46.26
956.3340,-44.26
956.3350,-42.40
956.3359,-40.53
956.3369,-40.51
956.3379,-40.49
956.3389,-41.97
956.3398,-43.45
956.3408,-45.02
956.3418,-46.59
956.3428,-45.89
956.3438,-45.20
956.3447,-43.93
956.3457,-42.66
956.3467,-42.66
956.3477,-42.67
956.3486,-43.66
956.3496,-44.64
956.3506,-44.87
956.3516,-45.11
956.3525,-43.44
956.3535,-41.78
956.3545,-40.11
956.3555,-38.44
956.3564,-38.85
956.3574,-39.26
956.3584,-41.10
956.3594,-42.94
956.3604,-44.46
956.3613,-45.99
956.3623,-45.76
956.3633,-45.53
956.3643,-45.55
956.3652,-45.57
956.3662,-45.38
956.3672,-45.19
956.3682,-45.08
956.3691,-44.98
956.3701,-45.06
956.3711,-45.13
956.3721,-45.24
956.3730,-45.34
956.3740,-45.56
956.3750,-45.79
956.3760,-45.90
956.3770,-46.02
956.3779,-46.02
956.3789,-46.02
956.3799,-45.91
956.3809,-45.81
956.3818,-45.33
956.3828,-44.85
956.3838,-44.39
956.3848,-43.93
956.3857,-43.94
956.3867,-43.95
956.3877,-43.80
956.3887,-43.65
956.3896,-42.18
956.3906,-40.71
956.3916,-40.62
956.3926,-40.54
956.3936,-40.76
956.3945,-40.99
956.3955,-40.65
956.3965,-40.30
956.3975,-40.81
956.3984,-41.32
956.3994,-41.68
956.4004,-42.03
956.4014,-42.25
956.4023,-42.46
956.4033,-42.38
956.4043,-42.29
956.4053,-41.70
956.4062,-41.10
956.4072,-40.78
956.4082,-40.45
956.4092,-40.43
956.4102,-40.40
956.4111,-40.21
956.4121,-40.03
956.4131,-39.46
956.4141,-38.90
956.4150,-38.48
956.4160,-38.06
956.4170,-38.29
956.4180,-38.53
956.4189,-39.65
956.4199,-40.77
956.4209,-41.15
956.4219,-41.54
956.4229,-40.94
956.4238,-40.35
956.4248,-40.08
956.4258,-39.80
956.4268,-39.28
956.4277,-38.75
956.4287,-37.76
956.4297,-36.77
956.4307,-36.77
956.4316,-36.76
956.4326,-37.60
956.4336,-38.43
956.4346,-39.27
956.4355,-40.12
956.4365,-40.12
956.4375,-40.13
956.4385,-40.31
956.4395,-40.50
956.4404,-40.60
956.4414,-40.69
956.4424,-39.86
956.4434,-39.03
956.4443,-39.02
956.4453,-39.01
956.4463,-39.35
956.4473,-39.70
956.4482,-40.14
956.4492,-40.58
956.4502,-40.22
956.4512,-39.86
956.4521,-39.77
956.4531,-39.69
956.4541,-40.44
956.4551,-41.19
956.4561,-41.70
956.4570,-42.21
956.4580,-42.00
956.4590,-41.78
956.4600,-41.27
956.4609,-40.76
956.4619,-39.67
956.4629,-38.57
956.4639,-38.15
956.4648,-37.74
956.4658,-37.06
956.4668,-36.38
956.4678,-36.43
956.4688,-36.48
956.4697,-35.88
956.4707,-35.28
956.4717,-34.83
956.4727,-34.39
956.4736,-35.62
956.4746,-36.84
956.4756,-38.74
956.4766,-40.64
956.4775,-40.55
956.4785,-40.46
956.4795,-39.18
956.4805,-37.90
956.4814,-37.72
956.4824,-37.53
956.4834,-38.28
956.4844,-39.03
956.4854,-40.78
956.4863,-42.53
956.4873,-41.50
956.4883,-40.47
956.4893,-38.96
956.4902,-37.46
956.4912,-37.27
956.4922,-37.09
956.4932,-38.22
956.4941,-39.36
956.4951,-40.29
956.4961,-41.22
956.4971,-41.60
956.4980,-41.98
956.4990,-43.39
956.5000,-44.81
956.5010,-45.55
956.5020,-46.28
956.5029,-47.46
956.5039,-48.64
956.5049,-49.24
956.5059,-49.83
956.5068,-50.26
956.5078,-50.69
956.5088,-50.30
956.5098,-49.91
956.5107,-49.68
956.5117,-49.45
956.5127,-50.37
956.5137,-51.30
956.5146,-51.55
956.5156,-51.79
956.5166,-51.78
956.5176,-51.76
956.5186,-51.58
956.5195,-51.41
956.5205,-51.80
956.5215,-52.19
956.5225,-52.50
956.5234,-52.82
956.5244,-52.72
956.5254,-52.63
956.5264,-52.37
956.5273,-52.12
956.5283,-52.09
956.5293,-52.05
956.5303,-51.83
956.5312,-51.61
956.5322,-51.00
956.5332,-50.39
956.5342,-49.85
956.5352,-49.32
956.5361,-49.05
956.5371,-48.79
956.5381,-48.83
956.5391,-48.87
956.5400,-50.40
956.5410,-51.92
956.5420,-52.37
956.5430,-52.83
956.5439,-51.86
956.5449,-50.89
956.5459,-50.04
956.5469,-49.19
956.5479,-50.19
956.5488,-51.18
956.5498,-51.36
956.5508,-51.55
956.5518,-50.76
956.5527,-49.98
956.5537,-48.98
956.5547,-47.98
956.5557,-47.50
956.5566,-47.02
956.5576,-47.54
956.5586,-48.06
956.5596,-49.23
956.5605,-50.40
956.5615,-50.74
956.5625,-51.08
956.5635,-51.01
956.5645,-50.94
956.5654,-50.99
956.5664,-51.04
956.5674,-51.29
956.5684,-51.53
956.5693,-51.77
956.5703,-52.01
956.5713,-52.03
956.5723,-52.06
956.5732,-52.33
956.5742,-52.60
956.5752,-52.52
956.5762,-52.43
956.5771,-52.21
956.5781,-51.98
956.5791,-52.02
956.5801,-52.07
956.5811,-51.83
956.5820,-51.59
956.5830,-51.33
956.5840,-51.08
956.5850,-50.51
956.5859,-49.94
956.5869,-50.25
956.5879,-50.56
956.5889,-50.99
956.5898,-51.41
956.5908,-51.05
956.5918,-50.69
956.5928,-50.72
956.5938,-50.75
956.5947,-50.56
956.5957,-50.37
956.5967,-50.68
956.5977,-50.99
956.5986,-51.59
956.5996,-52.19
956.6006,-52.39
956.6016,-52.60
956.6025,-52.76
956.6035,-52.91
956.6045,-52.78
956.6055,-52.64
956.6064,-52.24
956.6074,-51.85
956.6084,-51.77
956.6094,-51.70
956.6104,-51.69
956.6113,-51.68
956.6123,-51.82
956.6133,-51.95
956.6143,-51.80
956.6152,-51.65
956.6162,-51.92
956.6172,-52.19
956.6182,-52.61
956.6191,-53.03
956.6201,-53.00
956.6211,-52.98
956.6221,-52.38
956.6230,-51.77
956.6240,-51.67
956.6250,-51.57
956.6260,-51.71
956.6270,-51.86
956.6279,-52.09
956.6289,-52.32
956.6299,-52.46
956.6309,-52.60
956.6318,-51.54
956.6328,-50.48
956.6338,-50.17
956.6348,-49.86
956.6357,-50.94
956.6367,-52.02
956.6377,-52.24
956.6387,-52.46
956.6396,-52.47
956.6406,-52.49
956.6416,-52.52
956.6426,-52.55
956.6436,-52.38
956.6445,-52.21
956.6455,-52.09
956.6465,-51.98
956.6475,-51.60
956.6484,-51.23
956.6494,-51.16
956.6504,-51.09
956.6514,-50.49
956.6523,-49.89
956.6533,-50.43
956.6543,-50.98
956.6553,-51.32
956.6562,-51.65
956.6572,-51.92
956.6582,-52.18
956.6592,-52.05
956.6602,-51.93
956.6611,-51.25
956.6621,-50.58
956.6631,-50.72
956.6641,-50.86
956.6650,-50.97
956.6660,-51.08
956.6670,-50.83
956.6680,-50.58
956.6689,-49.89
956.6699,-49.21
956.6709,-48.84
956.6719,-48.47
956.6729,-48.52
956.6738,-48.57
956.6748,-49.29
956.6758,-50.01
956.6768,-50.52
956.6777,-51.04
956.6787,-50.39
956.6797,-49.73
956.6807,-48.37
956.6816,-47.00
956.6826,-48.18
956.6836,-49.36
956.6846,-50.48
956.6855,-51.60
956.6865,-51.57
956.6875,-51.54
956.6885,-51.02
956.6895,-50.50
956.6904,-50.40
956.6914,-50.31
956.6924,-50.57
956.6934,-50.83
956.6943,-51.04
956.6953,-51.24
956.6963,-51.63
956.6973,-52.01
956.6982,-52.08
956.6992,-52.15
956.7002,-52.06
956.7012,-51.96
956.7021,-52.13
956.7031,-52.29
956.7041,-52.93
956.7051,-53.58
956.7061,-53.76
956.7070,-53.94
956.7080,-53.69
956.7090,-53.44
956.7100,-52.87
956.7109,-52.29
956.7119,-52.56
956.7129,-52.82
956.7139,-52.87
956.7148,-52.91
956.7158,-52.88
956.7168,-52.86
956.7178,-52.55
956.7188,-52.24
956.7197,-52.23
956.7207,-52.21
956.7217,-52.51
956.7227,-52.81
956.7236,-52.63
956.7246,-52.45
956.7256,-51.28
956.7266,-50.12
956.7275,-49.38
956.7285,-48.64
956.7295,-48.73
956.7305,-48.81
956.7314,-48.94
956.7324,-49.07
956.7334,-47.39
956.7344,-45.71
956.7354,-44.21
956.7363,-42.72
956.7373,-43.01
956.7383,-43.29
956.7393,-44.41
956.7402,-45.52
956.7412,-46.14
956.7422,-46.75
956.7432,-46.00
956.7441,-45.25
956.7451,-43.90
956.7461,-42.54
956.7471,-43.18
956.7480,-43.81
956.7490,-44.61
956.7500,-45.40
956.7510,-45.01
956.7520,-44.61
956.7529,-43.04
956.7539,-41.48
956.7549,-40.34
956.7559,-39.21
956.7568,-39.84
956.7578,-40.48
956.7588,-41.80
956.7598,-43.12
956.7607,-43.96
956.7617,-44.80
956.7627,-44.43
956.7637,-44.05
956.7646,-43.48
956.7656,-42.91
956.7666,-43.80
956.7676,-44.69
956.7686,-45.15
956.7695,-45.61
956.7705,-45.27
956.7715,-44.93
956.7725,-44.71
956.7734,-44.49
956.7744,-44.53
956.7754,-44.58
956.7764,-44.45
956.7773,-44.31
956.7783,-44.62
956.7793,-44.93
956.7803,-44.91
956.7812,-44.89
956.7822,-44.75
956.7832,-44.61
956.7842,-44.62
956.7852,-44.63
956.7861,-45.24
956.7871,-45.85
956.7881,-45.33
956.7891,-44.81
956.7900,-43.93
956.7910,-43.04
956.7920,-42.88
956.7930,-42.73
956.7939,-42.78
956.7949,-42.83
956.7959,-42.76
956.7969,-42.70
956.7979,-43.33
956.7988,-43.96
956.7998,-44.17
956.8008,-44.39
956.8018,-44.88
956.8027,-45.38
956.8037,-45.45
956.8047,-45.51
956.8057,-45.35
956.8066,-45.18
956.8076,-45.21
956.8086,-45.23
956.8096,-45.02
956.8105,-44.80
956.8115,-44.73
956.8125,-44.65
956.8135,-44.28
956.8145,-43.90
956.8154,-44.13
956.8164,-44.37
956.8174,-44.67
956.8184,-44.97
956.8193,-45.43
956.8203,-45.88
956.8213,-45.99
956.8223,-46.10
956.8232,-45.33
956.8242,-44.56
956.8252,-44.67
956.8262,-44.77
956.8271,-44.58
956.8281,-44.39
956.8291,-43.82
956.8301,-43.25
956.8311,-43.07
956.8320,-42.90
956.8330,-43.09
956.8340,-43.28
956.8350,-43.20
956.8359,-43.11
956.8369,-43.26
956.8379,-43.42
956.8389,-44.00
956.8398,-44.59
956.8408,-45.12
956.8418,-45.64
956.8428,-45.25
956.8438,-44.85
956.8447,-45.11
956.8457,-45.36
956.8467,-44.95
956.8477,-44.55
956.8486,-44.64
956.8496,-44.74
956.8506,-44.32
956.8516,-43.89
956.8525,-44.03
956.8535,-44.17
956.8545,-44.62
956.8555,-45.06
956.8564,-44.73
956.8574,-44.41
956.8584,-44.24
956.8594,-44.07
956.8604,-42.84
956.8613,-41.61
956.8623,-41.04
956.8633,-40.46
956.8643,-41.21
956.8652,-41.95
956.8662,-42.26
956.8672,-42.56
956.8682,-41.77
956.8691,-40.98
956.8701,-39.63
956.8711,-38.28
956.8721,-38.18
956.8730,-38.08
956.8740,-39.99
956.8750,-41.89
956.8760,-43.33
956.8770,-44.77
956.8779,-44.03
956.8789,-43.29
956.8799,-41.65
956.8809,-40.00
956.8818,-39.94
956.8828,-39.87
956.8838,-42.05
956.8848,-44.22
956.8857,-45.08
956.8867,-45.95
956.8877,-44.87
956.8887,-43.79
956.8896,-42.07
956.8906,-40.36
956.8916,-40.37
956.8926,-40.39
956.8936,-41.81
956.8945,-43.24
956.8955,-44.50
956.8965,-45.76
956.8975,-45.80
956.8984,-45.85
956.8994,-45.17
956.9004,-44.48
956.9014,-44.93
956.9023,-45.38
956.9033,-46.84
956.9043,-48.30
956.9053,-48.86
956.9062,-49.41
956.9072,-49.63
956.9082,-49.85
956.9092,-49.71
956.9102,-49.57
956.9111,-49.42
956.9121,-49.27
956.9131,-50.07
956.9141,-50.87
956.9150,-50.92
956.9160,-50.96
956.9170,-50.13
956.9180,-49.31
956.9189,-48.64
956.9199,-47.97
956.9209,-49.48
956.9219,-50.99
956.9229,-51.65
956.9238,-52.30
956.9248,-51.02
956.9258,-49.74
956.9268,-49.29
956.9277,-48.85
956.9287,-50.30
956.9297,-51.75
956.9307,-52.19
956.9316,-52.63
956.9326,-52.47
956.9336,-52.31
956.9346,-52.03
956.9355,-51.75
956.9365,-51.68
956.9375,-51.61
956.9385,-52.41
956.9395,-53.21
956.9404,-53.48
956.9414,-53.76
956.9424,-53.16
956.9434,-52.56
956.9443,-52.56
956.9453,-52.55
956.9463,-52.44
956.9473,-52.33
956.9482,-52.22
956.9492,-52.11
956.9502,-51.71
956.9512,-51.32
956.9521,-51.27
956.9531,-51.22
956.9541,-50.44
956.9551,-49.66
956.9561,-49.30
956.9570,-48.93
956.9580,-49.07
956.9590,-49.21
956.9600,-49.91
956.9609,-50.61
956.9619,-50.77
956.9629,-50.92
956.9639,-50.67
956.9648,-50.41
956.9658,-48.77
956.9668,-47.13
956.9678,-48.27
956.9688,-49.41
956.9697,-51.16
956.9707,-52.91
956.9717,-53.02
956.9727,-53.13
956.9736,-51.85
956.9746,-50.56
956.9756,-51.31
956.9766,-52.05
956.9775,-53.36
956.9785,-54.67
956.9795,-54.25
956.9805,-53.83
956.9814,-53.23
956.9824,-52.63
956.9834,-53.00
956.9844,-53.37
956.9854,-53.93
956.9863,-54.49
956.9873,-54.42
956.9883,-54.35
956.9893,-53.67
956.9902,-52.99
956.9912,-52.76
956.9922,-52.53
956.9932,-52.65
956.9941,-52.76
956.9951,-52.37
956.9961,-51.98
956.9971,-51.74
956.9980,-51.49
956.9990,-53.74
957.0000,-55.99
957.0010,-54.28
957.0020,-52.56
957.0029,-52.71
957.0039,-52.86
957.0049,-52.15
957.0059,-51.44
957.0068,-51.14
957.0078,-50.84
957.0088,-52.23
957.0098,-53.62
957.0107,-53.90
957.0117,-54.19
957.0127,-51.94
957.0137,-49.69
957.0146,-48.72
957.0156,-47.75
957.0166,-50.15
957.0176,-52.54
957.0186,-53.38
957.0195,-54.21
957.0205,-53.90
957.0215,-53.59
957.0225,-52.97
957.0234,-52.34
957.0244,-53.14
957.0254,-53.93
957.0264,-54.05
957.0273,-54.17
957.0283,-53.21
957.0293,-52.25
957.0303,-51.51
957.0312,-50.78
957.0322,-51.69
957.0332,-52.60
957.0342,-53.17
957.0352,-53.73
957.0361,-53.79
957.0371,-53.86
957.0381,-53.52
957.0391,-53.18
957.0400,-53.37
957.0410,-53.56
957.0420,-53.28
957.0430,-53.01
957.0439,-52.52
957.0449,-52.04
957.0459,-51.23
957.0469,-50.43
957.0479,-50.76
957.0488,-51.09
957.0498,-51.11
957.0508,-51.14
957.0518,-50.75
957.0527,-50.36
957.0537,-49.40
957.0547,-48.44
957.0557,-49.32
957.0566,-50.20
957.0576,-51.20
957.0586,-52.19
957.0596,-51.76
957.0605,-51.32
957.0615,-49.49
957.0625,-47.66
957.0635,-48.33
957.0645,-48.99
957.0654,-50.08
957.0664,-51.18
957.0674,-51.34
957.0684,-51.49
957.0693,-50.99
957.0703,-50.48
957.0713,-49.94
957.0723,-49.40
957.0732,-50.15
957.0742,-50.91
957.0752,-51.66
957.0762,-52.42
957.0771,-51.77
957.0781,-51.11
957.0791,-50.67
957.0801,-50.23
957.0811,-50.63
957.0820,-51.04
957.0830,-51.41
957.0840,-51.77
957.0850,-51.79
957.0859,-51.81
957.0869,-51.79
957.0879,-51.78
957.0889,-52.05
957.0898,-52.31
957.0908,-51.75
957.0918,-51.20
957.0928,-51.32
957.0938,-51.44
957.0947,-51.56
957.0957,-51.68
957.0967,-52.52
957.0977,-53.36
957.0986,-53.81
957.0996,-54.26
957.1006,-53.32
957.1016,-52.39
957.1025,-51.69
957.1035,-50.98
957.1045,-53.06
957.1055,-55.15
957.1064,-55.29
957.1074,-55.43
957.1084,-52.86
957.1094,-50.29
957.1104,-49.46
957.1113,-48.62
957.1123,-50.65
957.1133,-52.69
957.1143,-53.97
957.1152,-55.25
957.1162,-55.29
957.1172,-55.34
957.1182,-55.13
957.1191,-54.93
957.1201,-55.42
957.1211,-55.91
957.1221,-55.73
957.1230,-55.54
957.1240,-55.29
957.1250,-55.04
957.1260,-54.28
957.1270,-53.51
957.1279,-53.79
957.1289,-54.06
957.1299,-54.33
957.1309,-54.60
957.1318,-53.44
957.1328,-52.29
957.1338,-51.32
957.1348,-50.35
957.1357,-50.98
957.1367,-51.62
957.1377,-51.91
957.1387,-52.21
957.1396,-52.21
957.1406,-52.22
957.1416,-50.89
957.1426,-49.57
957.1436,-49.18
957.1445,-48.78
957.1455,-49.34
957.1465,-49.89
957.1475,-49.33
957.1484,-48.76
957.1494,-48.98
957.1504,-49.20
957.1514,-49.69
957.1523,-50.18
957.1533,-50.40
957.1543,-50.63
957.1553,-50.16
957.1562,-49.69
957.1572,-48.67
957.1582,-47.65
957.1592,-48.18
957.1602,-48.71
957.1611,-50.23
957.1621,-51.75
957.1631,-51.73
957.1641,-51.71
957.1650,-51.13
957.1660,-50.54
957.1670,-50.52
957.1680,-50.50
957.1689,-50.91
957.1699,-51.32
957.1709,-51.91
957.1719,-52.50
957.1729,-52.43
957.1738,-52.36
957.1748,-51.74
957.1758,-51.12
957.1768,-51.25
957.1777,-51.39
957.1787,-50.23
957.1797,-49.06
957.1807,-47.98
957.1816,-46.89
957.1826,-47.67
957.1836,-48.45
957.1846,-50.35
957.1855,-52.26
957.1865,-53.02
957.1875,-53.78
957.1885,-52.86
957.1895,-51.94
957.1904,-51.21
957.1914,-50.49
957.1924,-50.82
957.1934,-51.16
957.1943,-50.77
957.1953,-50.38
957.1963,-50.00
957.1973,-49.62
957.1982,-49.08
957.1992,-48.53
957.2002,-49.18
957.2012,-49.82
957.2021,-50.66
957.2031,-51.50
957.2041,-50.23
957.2051,-48.97
957.2061,-48.12
957.2070,-47.27
957.2080,-48.02
957.2090,-48.77
957.2100,-50.62
957.2109,-52.48
957.2119,-52.30
957.2129,-52.11
957.2139,-51.49
957.2148,-50.86
957.2158,-49.52
957.2168,-48.18
957.2178,-47.72
957.2188,-47.26
957.2197,-48.53
957.2207,-49.80
957.2217,-49.99
957.2227,-50.18
957.2236,-50.43
957.2246,-50.69
957.2256,-50.73
957.2266,-50.77
957.2275,-51.19
957.2285,-51.62
957.2295,-50.90
957.2305,-50.17
957.2314,-50.89
957.2324,-51.60
957.2334,-51.81
957.2344,-52.03
957.2354,-52.40
957.2363,-52.78
957.2373,-52.21
957.2383,-51.65
957.2393,-50.04
957.2402,-48.42
957.2412,-48.69
957.2422,-48.95
957.2432,-49.15
957.2441,-49.34
957.2451,-47.73
957.2461,-46.11
957.2471,-46.30
957.2480,-46.49
957.2490,-47.65
957.2500,-48.81
957.2510,-48.39
957.2520,-47.97
957.2529,-48.04
957.2539,-48.11
957.2549,-49.12
957.2559,-50.13
957.2568,-49.71
957.2578,-49.28
957.2588,-49.06
957.2598,-48.84
957.2607,-48.89
957.2617,-48.94
957.2627,-48.71
957.2637,-48.48
957.2646,-48.14
957.2656,-47.81
957.2666,-48.09
957.2676,-48.36
957.2686,-48.09
957.2695,-47.82
957.2705,-47.08
957.2715,-46.34
957.2725,-46.12
957.2734,-45.91
957.2744,-45.72
957.2754,-45.53
957.2764,-46.82
957.2773,-48.11
957.2783,-48.44
957.2793,-48.77
957.2803,-48.54
957.2812,-48.31
957.2822,-47.54
957.2832,-46.78
957.2842,-45.22
957.2852,-43.67
957.2861,-44.48
957.2871,-45.30
957.2881,-47.08
957.2891,-48.87
957.2900,-47.71
957.2910,-46.55
957.2920,-45.39
957.2930,-44.23
957.2939,-44.67
957.2949,-45.11
957.2959,-45.09
957.2969,-45.08
957.2979,-44.83
957.2988,-44.58
957.2998,-44.83
957.3008,-45.09
957.3018,-45.28
957.3027,-45.48
957.3037,-45.87
957.3047,-46.26
957.3057,-46.70
957.3066,-47.13
957.3076,-44.63
957.3086,-42.13
957.3096,-40.22
957.3105,-38.30
957.3115,-38.34
957.3125,-38.37
957.3135,-40.46
957.3145,-42.55
957.3154,-42.78
957.3164,-43.02
957.3174,-44.24
957.3184,-45.46
957.3193,-45.89
957.3203,-46.32
957.3213,-44.22
957.3223,-42.12
957.3232,-41.45
957.3242,-40.79
957.3252,-41.28
957.3262,-41.77
957.3271,-40.65
957.3281,-39.53
957.3291,-40.00
957.3301,-40.46
957.3311,-38.75
957.3320,-37.04
957.3330,-36.53
957.3340,-36.03
957.3350,-36.70
957.3359,-37.37
957.3369,-37.42
957.3379,-37.46
957.3389,-37.27
957.3398,-37.09
957.3408,-37.76
957.3418,-38.43
957.3428,-36.47
957.3438,-34.51
957.3447,-34.63
957.3457,-34.76
957.3467,-34.49
957.3477,-34.22
957.3486,-34.44
957.3496,-34.66
957.3506,-36.33
957.3516,-38.00
957.3525,-37.15
957.3535,-36.30
957.3545,-36.58
957.3555,-36.86
957.3564,-36.67
957.3574,-36.47
957.3584,-35.73
957.3594,-34.99
957.3604,-35.73
957.3613,-36.47
957.3623,-37.79
957.3633,-39.10
957.3643,-38.64
957.3652,-38.17
957.3662,-39.31
957.3672,-40.44
957.3682,-39.71
957.3691,-38.99
957.3701,-39.89
957.3711,-40.80
957.3721,-42.82
957.3730,-44.83
957.3740,-43.83
957.3750,-42.82
957.3760,-41.65
957.3770,-40.48
957.3779,-39.70
957.3789,-38.92
957.3799,-36.74
957.3809,-34.55
957.3818,-34.77
957.3828,-35.00
957.3838,-36.72
957.3848,-38.43
957.3857,-40.47
957.3867,-42.51
957.3877,-41.87
957.3887,-41.24
957.3896,-40.79
957.3906,-40.35
957.3916,-39.84
957.3926,-39.34
957.3936,-38.43
957.3945,-37.52
957.3955,-37.21
957.3965,-36.90
957.3975,-36.77
957.3984,-36.64
957.3994,-36.03
957.4004,-35.41
957.4014,-36.59
957.4023,-37.78
957.4033,-38.04
957.4043,-38.29
957.4053,-35.82
957.4062,-33.34
957.4072,-32.66
957.4082,-31.98
957.4092,-34.09
957.4102,-36.19
957.4111,-36.85
957.4121,-37.51
957.4131,-37.66
957.4141,-37.81
957.4150,-35.77
957.4160,-33.72
957.4170,-31.61
957.4180,-29.50
957.4189,-30.33
957.4199,-31.17
957.4209,-32.52
957.4219,-33.86
957.4229,-34.19
957.4238,-34.53
957.4248,-33.34
957.4258,-32.15
957.4268,-32.68
957.4277,-33.21
957.4287,-33.64
957.4297,-34.07
957.4307,-33.86
957.4316,-33.66
957.4326,-34.02
957.4336,-34.38
957.4346,-33.34
957.4355,-32.30
957.4365,-33.21
957.4375,-34.12
957.4385,-32.03
957.4395,-29.95
957.4404,-29.78
957.4414,-29.62
957.4424,-31.21
957.4434,-32.79
957.4443,-30.68
957.4453,-28.56
957.4463,-27.75
957.4473,-26.93
957.4482,-28.06
957.4492,-29.18
957.4502,-29.96
957.4512,-30.73
957.4521,-30.80
957.4531,-30.87
957.4541,-32.61
957.4551,-34.36
957.4561,-33.79
957.4570,-33.23
957.4580,-31.42
957.4590,-29.61
957.4600,-30.20
957.4609,-30.79
957.4619,-31.08
957.4629,-31.37
957.4639,-30.55
957.4648,-29.73
957.4658,-32.30
957.4668,-34.87
957.4678,-35.20
957.4688,-35.54
957.4697,-33.56
957.4707,-31.58
957.4717,-31.60
957.4727,-31.61
957.4736,-33.88
957.4746,-36.14
957.4756,-34.82
957.4766,-33.49
957.4775,-33.42
957.4785,-33.35
957.4795,-32.38
957.4805,-31.42
957.4814,-31.14
957.4824,-30.86
957.4834,-31.90
957.4844,-32.94
957.4854,-33.67
957.4863,-34.40
957.4873,-35.33
957.4883,-36.27
957.4893,-36.26
957.4902,-36.26
957.4912,-34.56
957.4922,-32.87
957.4932,-34.32
957.4941,-35.78
957.4951,-37.89
957.4961,-40.00
957.4971,-38.01
957.4980,-36.03
957.4990,-35.22
957.5000,-34.41
957.5010,-35.60
957.5020,-36.80
957.5029,-35.89
